Wikidata Page,Name,Residence,Longitude,Latitude,Gender,Ethnicity,Occupation,Social Classification,Manner of Death,Place of Death,Place of Detainment,Wikipedia Page
http://www.wikidata.org/entity/Q43392990,Beatrix Young,Chirnside,-2.209,55.8021,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43393017,Begis Bathcat,Begbie,-2.80107,55.92723,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43393048,Bessie Todrig,Bolton,-2.79042,55.9205,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43393086,Issobell Bathgate,North Queensferry,-3.39444,56.0111,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43393139,Issobell Smith,Oathlaw,-2.858838,56.695459,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43393144,Jonet Irving,Mureailhouse,-3.02087,56.769122,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43393179,Jonet Edward,Flisk,-3.09518,56.3895,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43393202,Christian Simson,Penicuik,-3.22,55.826,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43393209,Margret Philp,Newburgh,-3.2383,56.3517,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43393275,Elspeth Bell,Eyemouth,-2.090555555,55.86944444,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43393283,Jonet Lauson,Ayton,-2.12301,55.8425,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43393319,Bessie Neil,Crook of Devon,-3.55,56.1667,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43393355,Issobell Simson,"Dyke, Moray",-3.69248,57.6039,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43393479,Agnes Nic Ean Vane,Nairn,-3.866666666,57.58333333,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43393492,Malie Turnbull,Roxburgh,-2.4667,55.5667,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43393515,Jonet Nein Rory Buy,Buntoit,-4.664676,57.340454,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43393525,Bessie Knox,"Fenton Barns, East Fenton and West Fenton",-2.78028,56.0264,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43393553,Grissel Young,Niddry,-3.458308,55.949861,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43393614,Rachael Horseburgh,Pencaitland,-2.89098,55.91,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43393617,Elizabeth Wilson,Pencaitland,-2.89098,55.91,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43393619,Geilles Wood,Pencaitland,-2.89098,55.91,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43393656,Jonet Speid,Newton-on-Ayr,-4.625473,55.473285,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43393667,Margaret Adinstoun,Borthwick,-3.0112,55.8251,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43393673,Janet Gibb,Borthwick,-3.0112,55.8251,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43393716,Janet Castell,Fraserburgh,-2.005,57.693,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43393732,Margaret Ogg,Insch,-2.61302,57.341,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43393777,Agnes Drysdale,Crook of Devon,-3.55,56.1667,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43393792,Margaret Young,Crook of Devon,-3.55,56.1667,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43393796,Isabel Condie,Crook of Devon,-3.55,56.1667,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43389944,Christian Aitkenhead,Haddington,-2.78332,55.95612,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43389961,Elspitt Hislop,Longniddry,-2.88333,55.9667,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43390061,Alison Borthuick,Haddington,-2.78332,55.95612,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43390157,Wife of Mathow Will,Old Deer,-2.03667,57.5192,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43390160,Margaret Buchane,Bowness,-1.8348,57.4161,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43390330,Issobell More McKaw,Kingarth,-5.03333,55.75,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43390364,Cristian Nein Phaill,Buntoit,-4.664676,57.340454,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43390368,Cristian Nein Ferquhar Vic Ewin,Buntoit,-4.664676,57.340454,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43390371,Cormule Nean Ean Duy Vic Conchie Vic Goune,Buntoit,-4.664676,57.340454,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43390393,Agnes Scobie,Grangepannes,-3.590734,56.016883,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43392537,Margaret Oliver,Prestonpans,-2.961,55.9597,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43392578,Katharine Leithame,Selkirk,-2.833333333,55.53333333,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43392600,Jonet Fairlie,Haddington,-2.78332,55.95612,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43392624,Marie nein eane Eir,Ross and Cromarty,-5,57.66666667,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43392684,Helene Simsoun,Craigneuk,-3.94755,55.776,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43392706,Margaret Small,Penicuik,-3.22,55.826,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43392708,Isabel Dryburgh,Penicuik,-3.22,55.826,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43392755,Marion Porteous,Edinburgh,-3.198888888,55.95,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43392761,Marion Sandersoun,Coldingham,-2.156753,55.886672,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43392785,Margaret Rid,Crimond,-1.914,57.601,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43392849,Janet Fergusson,Troquhain,-4.068501,55.091556,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43392862,Isobel McNaught,Auchlane,-3.966585,54.904311,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43392883,Margaret Lumsden,Footdee,-2.0711,57.1438,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43392887,Margaret Gilchrist,Bowness,-1.8348,57.4161,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43392937,Margaret Ranie,Orkney Islands,-3,59,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43392955,Marion Russell,Glenluce,-4.811,54.878,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43392960,Maillie Pattersone,Carnwath,-3.625,55.7006,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43392972,Margaret Russell,Haddington,-2.78332,55.95612,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43392982,Margaret Staig,Haddington,-2.78332,55.95612,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43392988,Marion Robison,Berwickshire,-2.5,55.75,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43392991,Alisone Cairnes,Berwickshire,-2.5,55.75,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43393038,Jonet Wast,Haddington,-2.78332,55.95612,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43393043,Jeanat Mountgomerie,Renfrew,-4.366666666,55.86666667,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43393100,Katherin Jonstoun,Ormiston,-2.94306,55.9122,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43393102,Bessie Turnbull,Ormiston,-2.94306,55.9122,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43393116,Helen Belshes,Chirnside,-2.209,55.8021,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43393174,Margaret Mathie,Abernethy,-3.310927777,56.32649167,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43393181,Margret Dryburgh,Falkland,-3.2,56.25,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43393273,Mareon Burnett,Eyemouth,-2.090555555,55.86944444,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43393286,Issobell Lausoun,Ayton,-2.12301,55.8425,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43393303,Bessie Simson,Flisk,-3.09518,56.3895,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43393365,Agnes Nein Donald Oig,Scatwell,-4.67339,57.564312,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43393417,Margret McNickell,Isle of Bute,-5.05636,55.83569,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43393495,Agnes Quarie,Roxburgh,-2.4667,55.5667,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43393573,Margaret Somervell,Carriden,-3.566848,56.009756,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43393581,Margaret Gibson,Tranent,-2.95417,55.9447,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43393596,Janet Patersone,Humbie,-2.86735,55.8544,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43396152,Margaret Hall,Houston and Killellan,-4.555,55.873,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43396157,Bessie Whyt,Barassie,-4.64167,55.5667,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43396178,Katharine Ewan,Glenmuick,-3.035866,57.038023,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43396180,Margaret nein Doul Wriack,Dingwall,-4.427777777,57.59722222,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43396187,Katherine nein dan Gillechallum,Kintradwell,-3.831403,58.045361,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43396196,Margaret Ferguson,Keir,-3.795,55.219,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43396198,Alesoun Ore,Inverkip,-4.8735,55.912,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43396199,Annie Bayne,Halladale River,-3.897522,58.534227,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43396201,Donald McCheaniche,Caithness,-3.5,58.41666667,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43396201,Donald McCheaniche,Strathy,-3.992272,58.557708,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43396211,Margaret Livie,Banff,-2.524,57.667,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43396217,Agnes Peramorris,Arbroath,-2.585705555,56.56138611,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43396218,Jonet Barroman,Arbroath,-2.585705555,56.56138611,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43396222,Bessye Brodye,Arbroath,-2.585705555,56.56138611,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43396228,Jonet Harbertson,Goats,-2.721435,56.563899,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43396238,Dowglass,Forfar,-2.89,56.64305556,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43391771,Agnes Nevie,Tillykerrie,-2.27915,57.281351,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43391786,NcNeill,Isle of Bute,-5.05636,55.83569,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43391797,Mary Frissell,Isle of Bute,-5.05636,55.83569,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43391883,Jonet Lindsay,Renfrew,-4.366666666,55.86666667,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43391950,Wife of Walte Anderson,Grangepans,-3.582394,56.017418,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43391958,Issobell Gotterson,Lauder,-2.74855,55.7194,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43391962,Isobell Robeson,Lauder,-2.74855,55.7194,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43392463,Jonnet Dempstar,West Wemyss,-3.08333,56.1333,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43392472,Wilsone,Linlithgow,-3.610555555,55.97527778,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43392480,Issobell Burnie,Sunnyside,-3.143093,55.920836,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43395265,Helene Elliot,Jedburgh,-2.546,55.477,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43395267,Jonet Nicolsoun,Haddington,-2.78332,55.95612,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43395317,Cristine Kerington,Haddington,-2.78332,55.95612,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43395440,Agnes Broun,Haddington,-2.78332,55.95612,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43395458,Agnes Bouglass,Pencaitland,-2.89098,55.91,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43395468,Elspeth Martine,North Berwick,-2.717,56.058,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43395470,Helin Guild,North Berwick,-2.717,56.058,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43395474,Agnes Stephensone,Pencaitland,-2.89098,55.91,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43395479,Katharine Ferguson,Pencaitland,-2.89098,55.91,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43395527,Margaret Hermiston,Borthwick,-3.0112,55.8251,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43395561,Margaret Hastie,Newbattle,-3.0775,55.8817,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43395564,Sara Burne,Dalmeny,-3.37,55.983,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43395565,Jonet Ker,Bo'ness,-3.608911111,56.01681111,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43395566,Jeane Lichtbodie,East Calder,-3.46667,55.9,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43395599,Issobell Smyth,Pilmuir,-2.822099,55.915377,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43395623,Elspet Bell,Brechin,-2.655277777,56.73,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43395625,Christian Gardner,Perth,-3.431666666,56.39527778,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43395638,Jonet Dalzell,"Old Luce, Wigtownshire",-4.811,54.878,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43395663,Elsinquoy,Orkney Islands,-3,59,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43395673,Janet Stevin,North Queensferry,-3.39444,56.0111,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43395695,Helen Keir,Clackmannan,-3.74652,56.1091,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43395700,Jonet Cleraucht,Aberdeen,-2.1,57.15,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43395701,Margret Reauch,Woodfield,-2.804057,57.133853,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43395705,Malie Paterson,Corstorphine,-3.28544,55.9429,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43395717,Elspeth Murry,Aberdeen,-2.1,57.15,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43395720,Elspeth Davidson,Aberdeen,-2.1,57.15,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43395725,Gray,Findlater,-2.771418,57.686823,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43395729,Issabell Gilpatrick,Kelso,-2.416666666,55.58333333,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43395734,Marion Steill,Maxwellheugh,-2.43109108,55.59289932,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43395742,Jennet Wilson,Newbattle,-3.0775,55.8817,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43395788,Margaret Bawden,Chanonry Point,-4.09861,57.5722,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43395803,Jonet Neyne William McClachan,Ross and Cromarty,-5,57.66666667,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43395864,Margaret Hewingston,Musselburgh,-3.05,55.93333333,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43395886,Bessie Dagleishe,Tinnis Burn,-2.827858,55.141598,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43395892,Margaret Allane,Cousland,-2.995344,55.90509,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43395895,Barbara Howdown,East Saltoun and West Saltoun,-2.8513,55.8989,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43395920,Agnes Straitton,Haddington,-2.78332,55.95612,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43395961,Ann Sutherland,Reisgill,-3.310505,58.310259,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43396010,Margaret Wick,Shapinsay,-2.883333333,59.05,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43396019,Grissel Croudie,Bo'ness,-3.608911111,56.01681111,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43396021,Margaret Wood,Bo'ness,-3.608911111,56.01681111,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43396040,Bessie Dock,Crail,-2.6263,56.2608,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43396049,Marie Broun,Crail,-2.6263,56.2608,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43396060,Elizabeth Spae Wife,Leith,-3.17005,55.9801,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43396070,Helen Harris,Kirkcudbright,-4.051666666,54.83527778,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43396077,Jonet Bartlman,Haddington,-2.78332,55.95612,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43392010,Meslie Hirdal,County of Nairnshire,-3.865779,57.586225,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43392050,Elspet McCan,Garvock,-4.790797,55.901764,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43392054,Jeane Crawfurd,Cartsdyke,-4.741,55.942,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43392498,Jonet Kennock,Govan,-4.3083,55.8615,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43395492,Christian Somier,Pencaitland,-2.89098,55.91,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43395525,Margaret Ritchie,Borthwick,-3.0112,55.8251,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43395528,Margaret Lawson,Newton-on-Ayr,-4.625473,55.473285,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43395532,Bridget Flesher,Haddington,-2.78332,55.95612,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43395538,Margaret White,Dalkeith,-3.068332,55.893642,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43395539,Elizabeth Steven,Dalkeith,-3.068332,55.893642,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43395542,Marion Broun,Dalkeith,-3.068332,55.893642,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43395546,Isobel Gillish,Dalkeith,-3.068332,55.893642,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43395553,Helen Gray,Duddingston,-3.14673,55.9416,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43395571,Florentia Sym,Kirkliston,-3.4,55.95,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43395581,Meg Lyell,Spital,-4.409804,57.524663,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43395583,Bessie Howie,Crailing,-2.5,55.5,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43395611,Agnes Wikean,Dumbarton,-4.547222222,55.94861111,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43395631,Elizabeth Ratter,Colvister,-1.068019,60.653839,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43395641,Jonet Umpherstoune,"Old Luce, Wigtownshire",-4.811,54.878,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43395647,Jonet Spaldarge,Aberdeen,-2.1,57.15,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43395650,Marion Caird,Birsay,-3.335278,59.136944,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43395661,Marion Paplay,Orkney Islands,-3,59,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43395671,Margaret Murray,Elgin,-3.315277777,57.64638889,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43395681,Jonet Boswell,Dysart,-3.12538,56.12557,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43395688,Margaret Young,Dysart,-3.12538,56.12557,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43395703,Agnes Fren,Lumphanan,-2.68667,57.1281,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43395704,Kathrene Fernsche,Logie Coldstone,-2.93528,57.1267,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43395735,Margaret Huttoun,Kelso,-2.416666666,55.58333333,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43395755,Marie More NcCuill,Isle of Bute,-5.05636,55.83569,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43395769,Amy Hindman,Isle of Bute,-5.05636,55.83569,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43395777,Margaret Spittel,Kilmadock,-4.061,56.189,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43395797,Wife of Kna Donald McConill Leir,Logie Easter,-4.1058,57.7601,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43395800,Katherine Neyne Donald Roy,Ross and Cromarty,-5,57.66666667,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43395801,Mariam Neyne,Ross and Cromarty,-5,57.66666667,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43395827,Margaret Anderson,Berwickshire,-2.5,55.75,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43395844,Jonet Bell,Edinburgh,-3.198888888,55.95,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43395877,Nanse Durie,Footie,-2.638259,57.102973,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43395893,Issobell Pain,Kirkcudbright,-4.051666666,54.83527778,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43395913,Linkup,Leith,-3.17005,55.9801,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43395914,Jokkie Gray-meill,Haddington,-2.78332,55.95612,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43395929,Marion Wood,Ewingston,-2.812764,55.874356,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43395938,Issobell Keir,Stirling,-3.9369,56.1166,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43395975,Margaret Supp,Port Glasgow,-4.69,55.94,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43395976,Elspeth Crystie,Prestonpans,-2.961,55.9597,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43395986,Jonet Wallace,Duns,-2.3426,55.7784,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43395988,Katherine King,Duns,-2.3426,55.7784,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43395993,Margaret Williamson,Fife,-3.2,56.25,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43395996,Jonet Mackley,Stirling,-3.9369,56.1166,Female,NA,NA,NA,NA,NA,NA,NA
http://www.wikidata.org/entity/Q43396005,Mareoun,Quoyness,-1.283208,60.219443,Female,NA,NA,NA,NA,NA,NA,NA
